id;source;name;neighbourhood_group_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price
1074681299569655897;city scrape;Coqueto apartamento;CAMINS AL GRAU;Entire home;Entire home/apt;6;1;2;4;141
1074822131841878203;city scrape;Habitación privada en Extramurs;EXTRAMURS;Private room in rental unit;Private room;2;1;1;1;50
1075045553302565998;city scrape;4bd Penthouse with Terrace 3b;L'EIXAMPLE;Entire rental unit;Entire home/apt;8;2.5;4;7;314
1075208642513130167;city scrape;2bd Apt with Terrace. Ruzafa 1b;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;4;268
1075209707519933105;city scrape;limehome Valencia S. Jacint | 1Bedroom Apt+terrace;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;1;2;241
1075227899223388519;city scrape;Mestalla Garden;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;1;0;1;110
1075245717954704192;city scrape;The Mediterraneo Apartment 01 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;101
1075246798291751679;city scrape;The Mediterraneo Apartment 02 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;120
1075246923134810971;city scrape;The Mediterraneo Apartment 03 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;123
1075325617413521826;city scrape;Habitación, cama, baño y cocina;RASCANYA;Private room in rental unit;Private room;1;1;1;2;26
1075903642697716631;city scrape;4bd Duplex interior terrace Pbb;L'EIXAMPLE;Entire rental unit;Entire home/apt;8;2;4;7;206
1075937356717115850;city scrape;Habitación en el Carmen: el Corazón de Valencia;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;0;80
1075937612804104177;city scrape;Charming studio in the historic centre;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;60
1075947782484423894;city scrape;Flat with terrace in the historic centre;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;60
1076007335696900376;city scrape;2bd Apt with Terrace. Ruzafa 2a;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;4;278
1076009002568099782;city scrape;2bd Apt with Terrace. Ruzafa 2b;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;2;4;248
1076035301640630482;city scrape;3 Valturia;JESUS;Entire rental unit;Entire home/apt;8;2;3;6;157
1076062350555811108;city scrape;3 Forques;PATRAIX;Entire rental unit;Entire home/apt;8;2;3;6;179
1076081849527666070;city scrape;Petit nid douillet Arrancapins;PATRAIX;Entire rental unit;Entire home/apt;2;1;1;1;82
1076117488508888887;city scrape;Coqueto apartamento en Ruzafa (1-2 pax);L'EIXAMPLE;Entire serviced apartment;Entire home/apt;2;1;0;0;115
1076157929263118758;city scrape;Apartamento    Valencia Playa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;135
1076562751799560634;city scrape;Loft Ciencias cerca Ciudad de las Artes -Fabuloso;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;4;103
1076653638122481644;city scrape;Casa Valencia al mar;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;2;2;4;191
1076664052154343632;city scrape;Breathe Apartments by Concept Flats;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;2;118
1076845595922153617;city scrape;Ciegos 3, pleno centro histórico;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;1;1;160
1076890143675919685;city scrape;Increíble terraza en el Carmen.;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;3;3;206
1076934725560773120;city scrape;Cosy quiet room in the Center with Lock;L'OLIVERETA;Private room in rental unit;Private room;1;1;1;1;27
1076943971424962121;city scrape;Piso en Valencia cerca del centro y playa;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;1;3;4;119
1076974815418908789;city scrape;Bright Central Room with Balcony;L'OLIVERETA;Private room in rental unit;Private room;1;1;1;1;31
1076976207566141255;city scrape;Explore Valencia! Wi-Fi, city of science & Ruzafa;QUATRE CARRERES;Entire rental unit;Entire home/apt;6;1;1;3;117
1077258839618308472;city scrape;Hab 2 camas individuales o 1;LA SAIDIA;Private room in rental unit;Private room;2;2.5;1;2;30
1077361149319501527;city scrape;-Harmony;JESUS;Entire rental unit;Entire home/apt;4;1;2;3;84
1077442637342538785;city scrape;Cervantes II;EXTRAMURS;Entire rental unit;Entire home/apt;4;2;0;3;193
1077455917936492979;city scrape;Salvador II;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;62
1077462562180000569;city scrape;Salvador IV;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;4;6;94
1077484372558135975;city scrape;Seu VII;CIUTAT VELLA;Entire rental unit;Entire home/apt;3;1;2;3;108
1077572996183476756;city scrape;Two rooms for up to 3 people with private bathroom;L'EIXAMPLE;Private room in rental unit;Private room;3;1;2;2;110
1077593759381225764;city scrape;Valencia Beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;3;165
1078118165299629913;city scrape;Top Floor Gem with Terrace in Prime Location;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;2;2;200
1078313418205394102;city scrape;Stylish property in El Cabanyal;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;1;155
1078708803679209300;city scrape;apartment close to the beach 5   AV-39;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;1;107
1078755476400629391;city scrape;Apartamento IA Cabanyal La Calma;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;0;130
1078990244844687923;city scrape;Sleek apartment with private pool;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;2;2;2;207
1079133886051357751;city scrape;Apartamento Navarro(todo el apt);QUATRE CARRERES;Entire rental unit;Entire home/apt;9;1;3;5;112
1079451387850790093;city scrape;casa para fallas 2024;CAMINS AL GRAU;Entire home;Entire home/apt;5;2;3;4;1500
1079493147694463462;city scrape;The Mediterraneo Apartment 04 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;131
1079495061714413360;city scrape;The Mediterraneo Apartment 05 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;132
1079576100402249434;city scrape;Sueños de Valencia;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;2;2;2;91
1079638993635899362;city scrape;The Mediterraneo Apartment 06 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;133
1079643165443497782;city scrape;Cerca a la playa, a Museos y al Turía;CAMINS AL GRAU;Private room in rental unit;Private room;2;1.5;1;1;12
1079650458825928288;city scrape;Oceanografico;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;2;5;181
1079656165863696241;city scrape;15 min del Turia y de la playa;CAMINS AL GRAU;Private room in rental unit;Private room;2;1.5;1;1;30
1079660263935460232;city scrape;Marina 3 Habitaciones;POBLATS MARITIMS;Entire rental unit;Entire home/apt;7;2;3;6;195
1079689356895826799;city scrape;Conoce Ruzafa en familia;L'EIXAMPLE;Entire rental unit;Entire home/apt;8;2;4;6;227
1079694964423669229;city scrape;The Sorolla Apartment I by Florit Flats;JESUS;Entire rental unit;Entire home/apt;4;1;1;2;129
1079763553536267189;city scrape;Great Bright spacious doubleroom;L'OLIVERETA;Private room in rental unit;Private room;1;1;2;1;29
1079800857693448026;city scrape;Habitación en Valencia;ALGIROS;Private room in rental unit;Private room;2;0;1;1;40
1079850958155449384;city scrape;cerca a la Marina y al Turia;CAMINS AL GRAU;Private room in rental unit;Private room;2;1.5;1;1;36
1079989825684048885;city scrape;Piso vibra positiva;BENIMACLET;Private room in rental unit;Private room;1;1;1;1;21
1080170729983962799;city scrape;Nice To Sea You Apartment;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;1;3;3;153
1080205888627158689;city scrape;GuestReady - Cozy stay near Malvarrosa Beach;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;1;2;126
1080220284941195103;city scrape;GuestReady - Valencia's Vibrant Malvarrosa;POBLATS MARITIMS;Entire home;Entire home/apt;6;1;2;3;135
1080239386683268074;city scrape;The Mediterraneo Apartment 07 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;132
1080245437091270296;city scrape;The Mediterraneo Apartment 08 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;127
1080252497580140574;city scrape;The Mediterraneo Apartment 09 by Florit Flats;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;128
1080345045596105157;city scrape;Bonita casa en el pleno centro;L'EIXAMPLE;Entire home;Entire home/apt;7;1.5;3;5;190
1080355059371145605;city scrape;Apartment Near The Beach In Cabañal Area;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;1;2;2;223
1080383735939388590;city scrape;Nice Apartment in Monteolivete. G7L;QUATRE CARRERES;Entire rental unit;Entire home/apt;3;1;1;2;110
1080387598065347617;city scrape;Palacete Valencia centro;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;1;69
1080492000456818209;city scrape;Turia;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;2;94
1080927744928643511;city scrape;Amazing Penthouse City of the Arts and Sciences;CAMINS AL GRAU;Entire rental unit;Entire home/apt;8;2;3;5;130
1080938776571438372;city scrape;Apartamento amplio, luminoso y bien ubicado;EXTRAMURS;Entire rental unit;Entire home/apt;4;1.5;2;2;111
1081056807969099620;city scrape;The Sorolla Apartment Ii by Florit Flats;JESUS;Entire rental unit;Entire home/apt;4;1;1;2;136
1081131876678908288;city scrape;Room in the center of Valencia;EL PLA DEL REAL;Private room in rental unit;Private room;1;1;1;1;42
1081173414956575733;city scrape;Zona Garbí;BENICALAP;Entire rental unit;Entire home/apt;7;1;2;3;82
1081173475083299963;city scrape;Zona Doctor Peset - B;BENICALAP;Entire rental unit;Entire home/apt;8;1;3;5;176
1081173633273831292;city scrape;Zona Doctor Peset;BENICALAP;Entire rental unit;Entire home/apt;8;1;3;5;105
1081197407613754053;city scrape;Loft 2 close to Central Market;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;109
1081211434175961010;city scrape;Bonita habitación tipo Loft en El Cabanyal;POBLATS MARITIMS;Private room in loft;Private room;2;1;1;1;70
1081710975468797029;city scrape;Loft 3 close to Central Market;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;109
1081810870295466287;city scrape;Habitación con cama doble;CAMPANAR;Private room in rental unit;Private room;2;2;1;1;32
1081858415331518507;city scrape;Avenida de Francia;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;72
1081891700159530875;city scrape;Cabanyal Sunny Beach House;POBLATS MARITIMS;Entire condo;Entire home/apt;5;1;2;4;124
1082005502373305169;city scrape;Dulce hogar;POBLATS MARITIMS;Private room in rental unit;Private room;2;1;1;1;45
1082021947643899721;city scrape;Lliri 32, Apart 2;POBLATS MARITIMS;Entire rental unit;Entire home/apt;8;1;0;4;159
1082032904613852421;city scrape;Sweet Aparment in Russafa (Soho);QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;1;99
1082033402750724167;city scrape;Beautiful LOFT in the HEART of Ruzafa, SOHO;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;1;1;101
1082335127618401555;city scrape;New Suite de lujo Mediterráneo;CAMPANAR;Entire rental unit;Entire home/apt;4;1;1;2;78
1082402033464662840;city scrape;lindo apartamento bohemio y luminoso cerca de todo;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;2;2;4;111
1082432359635377755;city scrape;Micky Flat;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;2;3;3;101
1082443030387420321;city scrape;De camino al mar;CAMINS AL GRAU;Private room in rental unit;Private room;3;1;1;2;85
1082463870080111781;city scrape;Dorm4You Ciudad de las Ciencias Terraza 23;QUATRE CARRERES;Room in aparthotel;Private room;4;1;1;2;152
1082463970331153336;city scrape;New>Double Bed>Park4free>Fast WiFi>Self Checkin 1A;POBLATS MARITIMS;Entire loft;Entire home/apt;2;1;1;1;51
1082464426523332241;city scrape;Dorm4you Arena Deluxe Terraza 25;QUATRE CARRERES;Room in aparthotel;Private room;5;1;1;3;155
1082464564955838486;city scrape;Dorm4you Arena Deluxe 22;QUATRE CARRERES;Room in aparthotel;Private room;4;1;1;1;145
1082464695961892979;city scrape;Dorm4you Arena Standard 20;QUATRE CARRERES;Room in aparthotel;Private room;4;1;1;2;135
1082464834284341979;city scrape;Dorm4you Jose Maria Haro;POBLATS MARITIMS;Entire rental unit;Entire home/apt;3;1;2;2;59
1082587335266791185;city scrape;Valencia Apartamento La Habanera;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;2;2;2;250
1082612759405428985;city scrape;Boho Cabañal Inn;POBLATS MARITIMS;Entire home;Entire home/apt;4;1;1;0;98
1083209049498604032;city scrape;camino al mar;POBLATS MARITIMS;Private room in rental unit;Private room;3;1;1;1;85
1083213293379933853;city scrape;Piso estudiantes;QUATRE CARRERES;Private room in rental unit;Private room;1;0;3;0;30
1083232927349002114;city scrape;Cosy room in the heart of Ruzafa;L'EIXAMPLE;Private room in rental unit;Private room;2;1;1;1;75
1083303194210255492;city scrape;Habitación con personalidad;CAMINS AL GRAU;Private room in rental unit;Private room;2;1;1;1;40
1083579661074806858;city scrape;apartamento en el centro;LA SAIDIA;Entire rental unit;Entire home/apt;3;1;1;1;63
1084169793720383924;city scrape;Habitación grande y central con aire acondicionado;JESUS;Private room in rental unit;Private room;2;1.5;1;1;35
1084179828654268468;city scrape;Piso en pleno centro;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;3;4;420
1084504533184342531;city scrape;Anfitrión en Universidades y Playa;POBLATS MARITIMS;Private room in rental unit;Private room;2;1.5;1;1;45
1084536588875173654;city scrape;Habitación individual superior;L'EIXAMPLE;Private room in rental unit;Private room;1;4;5;5;24
1084545425907296940;city scrape;Bright cozy room with balcony;RASCANYA;Private room in rental unit;Private room;1;1;1;0;40
1084550244886928092;city scrape;Room in Valencia;QUATRE CARRERES;Private room in rental unit;Private room;1;1;2;0;27
1084557795378101953;city scrape;Habitación individual en piso;CAMPANAR;Private room in rental unit;Private room;1;2;1;1;30
1084561377339123365;city scrape;Apartment  Ruzafa Market;L'EIXAMPLE;Entire rental unit;Entire home/apt;2;1;1;1;56
1084669815169115063;city scrape;Habitación en Valencia;QUATRE CARRERES;Private room in rental unit;Private room;1;1;1;1;26
1084701735861859544;city scrape;Piso con carácter en el Cabanyal;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;2;120
1084730515498111580;city scrape;Birds - Cálido loft en Valencia;CAMPANAR;Entire loft;Entire home/apt;3;1;1;2;86
1084731539727428899;city scrape;centrico, 2 habitaciones, confort ascensor,wifi Ac;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;0;0;2;140
1084733627831626371;city scrape;Un apartamento Vintage style;QUATRE CARRERES;Private room in rental unit;Private room;2;1;1;0;40
1084753176593568312;city scrape;Espacio acogedor;RASCANYA;Private room in home;Private room;1;1;1;1;42
1084758323643751483;city scrape;Ubicación ideal, entre la playa y el centro ciudad;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;2;2;2;130
1084765204504823747;city scrape;Calixto Delight;EXTRAMURS;Entire rental unit;Entire home/apt;8;3.5;3;4;257
1084812622408453675;city scrape;Estudio Séneca 1;CAMINS AL GRAU;Entire rental unit;Entire home/apt;3;1;1;2;100
1084821503626338936;city scrape;Un lugar tranquilo y familiar;BENICALAP;Entire rental unit;Entire home/apt;5;1.5;3;3;106
1084829744538762878;city scrape;NEW sustainable loft in Cabanyal;POBLATS MARITIMS;Entire home;Entire home/apt;6;3;3;3;325
1084929224431787264;city scrape;Habitación en centro de valencia;L'OLIVERETA;Private room in rental unit;Private room;2;2;1;1;30
1085241830927225904;city scrape;Habitación cortas estancias, baño privado;EXTRAMURS;Private room in rental unit;Private room;2;2;2;2;109
1085299790427540220;city scrape;Apartamento B Cube by Mimood;JESUS;Entire rental unit;Entire home/apt;4;1;1;2;113
1085320493363816640;city scrape;Nuevo, amplio y cerca del mar;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;2;3;84
1085321677921604258;city scrape;Casa De Limón;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;92
1085392222691792893;city scrape;Iturbi Jardines Turia 4 Mid-term;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;1;1;2;101
1085392618967037415;city scrape;Fenomenal Estudio con ubicación favorecida;POBLATS MARITIMS;Entire loft;Entire home/apt;2;1;1;1;53
1085393528931328155;city scrape;Iturbi Jardines Turia 6 Dúplex with terrace;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;2;2;143
1085442563833921076;city scrape;Beach /Parking Free [ Available for ONE Girl ];POBLATS MARITIMS;Private room in rental unit;Private room;1;1;1;1;43
1085513966444593612;city scrape;"Formidable Estudio; Baño, cocina y Balcón privados";POBLATS MARITIMS;Entire condo;Entire home/apt;3;1;1;2;60
1085586397877751682;city scrape;Casa Maravillosa;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;99
1085629441737944892;city scrape;Habitación con baño privado junto a la playa;POBLATS MARITIMS;Private room in rental unit;Private room;2;1;1;1;68
1085638551689627198;city scrape;Bonito apartamento 2 habitaciones cerca del centro;LA SAIDIA;Entire rental unit;Entire home/apt;4;1;2;3;120
1085661517437948594;city scrape;Lugar acogedor y tranquilo;EXTRAMURS;Private room in rental unit;Private room;1;2;1;1;90
1085989179883884961;city scrape;Ruzafa 2 bedroom duplex apartment!;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1.5;2;2;80
1086011513552486522;city scrape;Apartamento G20-3;BENICALAP;Entire loft;Entire home/apt;2;1;1;1;83
1086130595176132392;city scrape;Apartamento Moderno;L'OLIVERETA;Entire rental unit;Entire home/apt;6;1;2;3;121
1086167828840531098;city scrape;Isla Perdida by Concept Flats;ALGIROS;Entire rental unit;Entire home/apt;4;1;0;2;121
1086265359123680345;city scrape;Apartamento C-2;BENICALAP;Entire rental unit;Entire home/apt;2;1;1;1;83
1086314797556664760;city scrape;Acogedor apartamento del s.XIX;EXTRAMURS;Entire rental unit;Entire home/apt;2;1;1;1;207
1086429755481598924;city scrape;Cálido y luminoso apartamento;PATRAIX;Entire rental unit;Entire home/apt;4;1;3;0;100
1086433595216431823;city scrape;Ático cerca del metro con wifi;L'OLIVERETA;Entire rental unit;Entire home/apt;4;1.5;1;3;57
1086679453359384260;city scrape;apartamento con terraza;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;2;3;113
1086688096488008371;city scrape;Expléndido Estudio con Balcón privado;POBLATS MARITIMS;Entire loft;Entire home/apt;3;1;1;2;61
1086733279498357111;city scrape;Double room historic center;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;1;260
1086752948235187861;city scrape;The Formentera Room By Florit Flats;CAMINS AL GRAU;Private room in rental unit;Private room;4;1;1;2;123
1086753254812757031;city scrape;The Ibiza Room by Florit Flats;CAMINS AL GRAU;Private room in rental unit;Private room;4;1;2;3;160
1086761666295282560;city scrape;apartamento ciencias mar;ALGIROS;Entire rental unit;Entire home/apt;4;1;1;2;100
1086782241119716928;city scrape;Estudio en Coliving Facultades (E12);ALGIROS;Entire rental unit;Entire home/apt;1;1;1;1;40
1086804369252410370;city scrape;Acogedor, tranquilo y completo Estudio;POBLATS MARITIMS;Entire condo;Entire home/apt;3;0;1;1;58
1086860866981209066;city scrape;New central modern apartment;CIUTAT VELLA;Entire rental unit;Entire home/apt;8;1;3;5;243
1086966739187652164;city scrape;Habitación privada en Valencia (Ruzafa);L'EIXAMPLE;Private room in rental unit;Private room;1;1;1;0;60
1086980614509182416;city scrape;Quiet central apartment - 3 bedroom;LA SAIDIA;Entire rental unit;Entire home/apt;4;1;3;3;70
1087022800817129869;city scrape;My CO Embajador - apartamento de lujo en el Centro;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;2;2;2;74
1087038752349126457;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087039092916243176;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;1;2;200
1087039265523568946;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087039464792790514;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087039627990745105;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087039800758053876;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087041742461450484;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087041932001370354;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087042109494594659;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087042278379869810;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087042454943095846;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;1;2;200
1087043765555002366;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087043936984475375;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087044116539709768;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087045606157542867;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087045998609519127;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087046195037616022;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087046380700997720;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087047529311103787;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087047708817424930;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087047886288951235;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087049457525733327;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087049668577087663;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087049873108713409;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087050071985446957;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087051442996805064;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087051612223370650;city scrape;Modern studio a few blocks away from the centre;LA SAIDIA;Entire rental unit;Entire home/apt;2;2;0;2;200
1087060494895429586;city scrape;Apartamentos boulevard;JESUS;Entire rental unit;Entire home/apt;4;1;1;1;136
1087108241200753020;city scrape;Estancia comoda y amplia;L'EIXAMPLE;Private room in rental unit;Private room;4;2;1;0;50
1087449839153673526;city scrape;Apartamento céntrico y acogedor;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;2;2;2;200
1087512309552150361;city scrape;Dorm4you Plaza De Toros;L'EIXAMPLE;Entire rental unit;Entire home/apt;10;2;3;6;180
1087549444430836656;city scrape;My CO Canovas - apartamento lujo;L'EIXAMPLE;Entire rental unit;Entire home/apt;2;2;2;2;74
1087592512268668845;city scrape;Estudio en alquiler en ciudad de Valencia;L'OLIVERETA;Entire home;Entire home/apt;2;1;1;1;90
1087599763351168371;city scrape;Lliri 32, Apart 4;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;1;0;3;153
1087804303751084089;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087804556659939739;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087804749533341522;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087804925737803888;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087805109688217552;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087805276807526796;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087805444432555069;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087805639469142317;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087805811077782476;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087806131145767371;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087806663413501258;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087807707674520954;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087808739106848091;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087809776504075406;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087810796163203225;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087811856102041488;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087813340243197673;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087813897562748571;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087814800434605035;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087815542423595281;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087816575936503372;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087817573159783570;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087818670057704662;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
1087819735393746872;city scrape;BM Bright Urban Style apartment close to the beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;2;1;2;321
